IDREGION;CROP_NAME;VARIABLE;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
FR104;Total wheat;Yield;2006;6.53;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2007;7.54;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2008;8.23;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2009;8.25;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2010;7.46;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2011;6.66;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2012;8.1;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2013;8.24;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2014;8.45;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2015;8.26;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2016;4.4;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2017;7.46;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2018;7.48;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2019;8.64;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2020;7.18;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2021;8.02;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2022;8.33;NSI;;;Yes;Yes;;Yes;t/ha
FR104;Total wheat;Yield;2023;7.85;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Production;2013;52314.3;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Production;2014;40969.25;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Production;2015;53134.35;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Production;2016;44182.0;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Production;2017;47323.0;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Production;2018;74291.0;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Production;2019;46884.0;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Production;2020;47809.0;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Production;2021;43159.0;NSI;;;;Yes;;Yes;t
ES617;Total wheat;Yield;2006;3.24;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2007;3.36;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2008;3.22;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2009;3.26;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2010;2.57;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2011;2.45;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2012;1.93;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2013;2.34;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2014;1.83;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2015;2.43;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2016;1.8;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2017;2.44;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2018;3.79;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2019;2.67;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2020;2.63;NSI;;;Yes;Yes;;Yes;t/ha
ES617;Total wheat;Yield;2021;2.52;NSI;;;;Yes;;Yes;t/ha
ES425;Total wheat;Yield;2009;1.77;NSI;;;Yes;Yes;;Yes;t/ha
ES425;Total wheat;Yield;2010;2.06;NSI;;;Yes;Yes;;Yes;t/ha
ES425;Total wheat;Yield;2011;2.72;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Production;2014;72310.19;NSI;;;;Yes;;Yes;t
ES411;Total wheat;Production;2015;104344.72;NSI;;;;Yes;;;t
ES411;Total wheat;Production;2016;126889.0;NSI;;;;Yes;;Yes;t
ES411;Total wheat;Production;2017;27931.0;NSI;;;;Yes;;Yes;t
ES411;Total wheat;Production;2018;120200.0;NSI;;;;Yes;;Yes;t
ES411;Total wheat;Production;2019;51848.0;NSI;;;;Yes;;;t
ES411;Total wheat;Production;2020;146160.0;NSI;;;;Yes;;Yes;t
ES411;Total wheat;Production;2021;125471.0;NSI;;;;Yes;;Yes;t
FR103;Total wheat;Yield;2006;7.16;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2007;7.57;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2008;8.17;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2009;8.37;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2010;7.53;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2011;6.87;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2012;8.05;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2013;8.26;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2014;8.28;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2015;8.68;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2016;4.94;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2017;7.96;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2018;7.59;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2019;8.67;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2020;7.19;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2021;7.96;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2022;8.27;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Total wheat;Yield;2023;7.67;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Area;2021;14204.0;NSI;;;;Yes;;Yes;ha
ES615;Total wheat;Production;2006;59900.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2007;60659.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2008;62077.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2009;58803.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2010;31312.23;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2011;44113.89;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2012;14489.38;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2013;66813.4;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2014;48484.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2015;60581.22;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2016;48764.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2017;68688.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2018;60241.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2019;31072.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2020;45709.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Production;2021;54962.0;NSI;;;;Yes;;Yes;t
ES615;Total wheat;Yield;2006;3.27;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2007;3.57;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2008;3.2;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2009;3.72;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2010;1.96;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2011;3.56;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2012;0.91;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2013;4.3;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2014;3.12;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2015;3.78;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2016;2.91;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2017;4.57;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2018;3.93;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2019;2.14;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2020;3.18;NSI;;;Yes;Yes;;Yes;t/ha
ES615;Total wheat;Yield;2021;3.87;NSI;;;;Yes;;Yes;t/ha
ES425;Total wheat;Yield;2008;2.07;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Yield;2006;1.05;NSI;;;Yes;Yes;;;t/ha
ES411;Total wheat;Yield;2007;3.53;NSI;;;Yes;Yes;;;t/ha
ES411;Total wheat;Yield;2008;3.88;NSI;;;Yes;Yes;;;t/ha
ES411;Total wheat;Yield;2009;1.2;NSI;;;Yes;Yes;;;t/ha
ES411;Total wheat;Yield;2010;2.59;NSI;;;Yes;Yes;;;t/ha
ES411;Total wheat;Yield;2011;3.54;NSI;;;Yes;Yes;;;t/ha
ES411;Total wheat;Yield;2012;2.24;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Yield;2013;3.14;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Yield;2014;1.86;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Yield;2015;2.66;NSI;;;Yes;Yes;;;t/ha
ES411;Total wheat;Yield;2016;3.26;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Yield;2017;0.78;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Yield;2018;3.44;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Yield;2019;1.56;NSI;;;Yes;Yes;;;t/ha
ES411;Total wheat;Yield;2020;4.36;NSI;;;Yes;Yes;;Yes;t/ha
ES411;Total wheat;Yield;2021;3.41;NSI;;;;Yes;;Yes;t/ha
FR102;Total wheat;Area;2023;125997.0;NSI;;;Yes;Yes;;Yes;ha
FR102;Total wheat;Production;2006;1068786.4;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2007;1095828.0;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2008;1167084.0;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2009;1235206.1;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2010;1136883.5;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2011;1151802.0;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2012;1129443.0;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2013;1193188.5;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2014;1234131.0;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2015;1266835.5;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2016;576760.0;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2017;1109838.5;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2018;1015101.5;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2019;1184280.0;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2020;895093.5;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2021;1108541.5;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2022;1046979.0;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Production;2023;1056735.2;NSI;;;Yes;Yes;;Yes;t
FR102;Total wheat;Yield;2006;7.59;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2007;7.79;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2008;8.19;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2009;8.89;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2010;8.27;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2011;7.98;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2012;8.08;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2013;8.38;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2014;8.79;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2015;8.89;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2016;3.99;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2017;8.09;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2018;7.7;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2019;8.8;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2020;7.7;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2021;8.29;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Production;2021;166594.0;NSI;;;;Yes;;Yes;t
ES613;Total wheat;Yield;2006;3.43;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2007;2.76;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2008;2.96;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2009;3.15;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2010;2.06;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2011;2.66;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2012;0.96;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2013;2.91;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2014;3.49;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2015;2.47;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2016;2.53;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2017;3.61;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2018;5.2;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2019;2.61;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2020;3.7;NSI;;;Yes;Yes;;Yes;t/ha
ES613;Total wheat;Yield;2021;2.75;NSI;;;;Yes;;Yes;t/ha
ES425;Total wheat;Production;2008;100447.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2009;97926.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2010;99332.12;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2011;150777.98;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2012;122416.43;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2013;202457.81;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2014;103302.01;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2015;81204.35;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2016;123752.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2017;63720.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2018;165653.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2019;81118.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2020;170828.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2021;143836.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Yield;2006;1.75;NSI;;;Yes;Yes;;Yes;t/ha
ES425;Total wheat;Yield;2007;2.59;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Production;2010;51462.84;NSI;;;;Yes;;Yes;t
ES300;Total wheat;Production;2011;65648.18;NSI;;;;Yes;;Yes;t
ES300;Total wheat;Production;2012;95180.54;NSI;;;;Yes;;Yes;t
ES300;Total wheat;Production;2013;140794.12;NSI;;;;Yes;;Yes;t
ES300;Total wheat;Production;2014;56353.15;NSI;;;;Yes;;Yes;t
ES300;Total wheat;Production;2015;70805.35;NSI;;;;Yes;;Yes;t
ES300;Total wheat;Production;2019;32372.0;NSI;;;Yes;Yes;;Yes;t
ES300;Total wheat;Yield;2007;4.32;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Yield;2008;3.49;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Yield;2010;2.41;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Yield;2011;3.29;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Yield;2012;3.83;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Yield;2013;5.22;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Yield;2014;1.97;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Yield;2015;2.67;NSI;;;Yes;Yes;;Yes;t/ha
ES300;Total wheat;Yield;2019;2.02;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2022;8.49;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Total wheat;Yield;2023;8.39;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Area;2006;77797.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2007;76997.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2008;85522.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2009;75025.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2010;70305.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2011;64586.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2012;73927.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2013;67952.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2014;64418.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2015;66700.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2016;74925.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2017;68408.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2018;68463.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2019;57330.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2020;59174.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Area;2021;55210.0;NSI;;;;Yes;;Yes;ha
ES612;Total wheat;Production;2006;243483.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2007;241672.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2008;244569.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2009;214040.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2010;125583.59;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2011;194104.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2012;134573.14;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2013;165549.18;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2014;214862.74;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2015;222324.96;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2016;143281.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2017;141504.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2018;223872.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2019;182346.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2020;153491.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Production;2021;158539.0;NSI;;;;Yes;;Yes;t
ES612;Total wheat;Yield;2006;3.13;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2007;3.14;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2008;2.86;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2009;2.85;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2010;1.79;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2011;3.01;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2012;1.82;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2013;2.44;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2014;3.34;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2015;3.33;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2016;1.91;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2017;2.07;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2018;3.27;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2019;3.18;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2020;2.59;NSI;;;Yes;Yes;;Yes;t/ha
ES612;Total wheat;Yield;2021;2.87;NSI;;;;Yes;;Yes;t/ha
ES425;Total wheat;Area;2006;53683.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2007;45266.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2008;48515.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2009;55362.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2010;48261.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2011;55538.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2012;67908.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2013;67236.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2014;66160.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2015;65028.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2016;60340.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2017;51101.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2018;48212.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2019;49447.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2020;49644.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Area;2021;55332.0;NSI;;;;Yes;;Yes;ha
ES425;Total wheat;Production;2006;94141.0;NSI;;;;Yes;;Yes;t
ES425;Total wheat;Production;2007;117040.0;NSI;;;;Yes;;Yes;t
ES243;Total wheat;Production;2017;334318.0;NSI;;;;Yes;;Yes;t
ES243;Total wheat;Production;2018;364637.0;NSI;;;;Yes;;Yes;t
ES243;Total wheat;Production;2019;301756.0;NSI;;;;Yes;;Yes;t
ES243;Total wheat;Production;2020;360778.0;NSI;;;;Yes;;Yes;t
ES243;Total wheat;Production;2021;424012.0;NSI;;;;Yes;;Yes;t
ES243;Total wheat;Yield;2006;1.68;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2007;2.46;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2008;1.52;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2009;1.94;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2010;2.02;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2011;2.13;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2012;1.44;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2013;2.81;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2014;2.19;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2015;2.32;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2016;3.09;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2017;2.05;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2018;2.43;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2019;2.39;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2020;3.16;NSI;;;Yes;Yes;;Yes;t/ha
ES243;Total wheat;Yield;2021;3.19;NSI;;;;Yes;;Yes;t/ha
FI200;Total wheat;Area;2006;1400.0;NSI;;;;No;;Yes;ha
FI200;Total wheat;Area;2007;1500.0;NSI;;;;No;;Yes;ha
FI200;Total wheat;Area;2008;1800.0;NSI;;;;No;;No;ha
FI200;Total wheat;Area;2009;1900.0;NSI;;;;Yes;;Yes;ha
FI200;Total wheat;Area;2010;1400.0;NSI;;;;No;;Yes;ha
FI200;Total wheat;Area;2011;1600.0;NSI;;;;No;;No;ha
FI200;Total wheat;Area;2012;1600.0;NSI;;;;No;;Yes;ha
FI200;Total wheat;Area;2013;1500.0;NSI;;;;No;;Yes;ha
FI200;Total wheat;Area;2014;1700.0;NSI;;;;Yes;;Yes;ha
FI200;Total wheat;Area;2015;1800.0;NSI;;;;Yes;;Yes;ha
FI200;Total wheat;Area;2016;1500.0;NSI;;;;No;;Yes;ha
FI200;Total wheat;Area;2017;1700.0;Mixed;;;Yes;Yes;;Yes;ha
FI200;Total wheat;Area;2018;1000.0;Mixed;;;Yes;Yes;;Yes;ha
FI200;Total wheat;Area;2019;1400.0;Mixed;;;Yes;Yes;;Yes;ha
FI200;Total wheat;Area;2020;1400.0;Mixed;;;Yes;Yes;;Yes;ha
FI200;Total wheat;Production;2006;4800.0;NSI;;;;No;;Yes;t
FI200;Total wheat;Production;2007;6500.0;NSI;;;;No;;Yes;t
FI200;Total wheat;Production;2008;9200.0;NSI;;;;No;;Yes;t
FI200;Total wheat;Production;2009;7600.0;NSI;;;;Yes;;Yes;t
FI200;Total wheat;Production;2010;5500.0;NSI;;;;No;;Yes;t
FI200;Total wheat;Production;2011;5300.0;NSI;;;;No;;Yes;t
FI200;Total wheat;Production;2012;5500.0;NSI;;;;No;;Yes;t
FI200;Total wheat;Production;2013;5400.0;NSI;;;;No;;No;t
FI200;Total wheat;Production;2014;6800.0;NSI;;;;Yes;;Yes;t
FI200;Total wheat;Production;2015;8100.0;NSI;;;;Yes;;Yes;t
FI200;Total wheat;Production;2016;6300.0;NSI;;;;No;;No;t
FI200;Total wheat;Production;2017;8900.0;Mixed;;;Yes;Yes;;Yes;t
FI200;Total wheat;Production;2018;1900.0;Mixed;;;Yes;Yes;;Yes;t
FI200;Total wheat;Production;2019;6600.0;Mixed;;;Yes;Yes;;Yes;t
FI200;Total wheat;Production;2020;5400.0;Mixed;;;Yes;Yes;;Yes;t
ES611;Total wheat;Production;2006;3714.0;NSI;;;;Yes;;Yes;t
ES611;Total wheat;Production;2007;4069.0;NSI;;;;Yes;;Yes;t
ES611;Total wheat;Production;2008;1940.0;NSI;;;;Yes;;Yes;t
